dd_Smed_v6_9862_0_1	dd_Smed_v6_9862_0_1	EST: AY066602.1 |  clone H.108.4b unknown mRNA sequence
dd_Smed_v6_9843_0_1	dd_Smed_v6_9843_0_1	mRNA: KT163580.1 |  slc17a-7 (slc17a-7) mRNA - partial cds
dd_Smed_v6_9842_0_1	dd_Smed_v6_9842_0_1	mRNA: KT163555.1 |  slc16a-10 (slc16a-10) mRNA - complete cds
dd_Smed_v6_9831_0_1	dd_Smed_v6_9831_0_1	mRNA: KT983976.1 |  FAM160A1-like protein (FAM160A1) mRNA - partial cds
dd_Smed_v6_9829_0_1	dd_Smed_v6_9829_0_1	mRNA: KY348670.1 |  hypothetical protein Smed-ldlr mRNA - complete cds
dd_Smed_v6_981_0_1	dd_Smed_v6_981_0_1	EST: AY967595.1 |  clone NBE.3.06B mRNA sequence
dd_Smed_v6_9814_0_1	dd_Smed_v6_9814_0_1	mRNA: KT163747.1 |  slc46a-5 (slc46a-5) mRNA - complete cds
dd_Smed_v6_9803_0_1	dd_Smed_v6_9803_0_1	EST: AY066368.1 |  clone H.9.2d unknown mRNA sequence
dd_Smed_v6_979_0_1	dd_Smed_v6_979_0_1	EST: AY067833.1 |  clone H.48.5a unknown mRNA sequence
dd_Smed_v6_9795_0_1	dd_Smed_v6_9795_0_1	mRNA: AY945304.1 |  netrin 1 mRNA - complete cds
dd_Smed_v6_9794_0_1	dd_Smed_v6_9794_0_1	EST: AY066831.1 |  clone H.96.4e unknown mRNA sequence
dd_Smed_v6_978_0_1	dd_Smed_v6_978_0_1	EST: AY967501.1 |  clone HE.2.11E mRNA sequence
dd_Smed_v6_9774_0_1	dd_Smed_v6_9774_0_1	mRNA: JN837709.1 |  sine oculis 1/2-2-like (Six1/2-2) mRNA - complete sequence
dd_Smed_v6_9771_0_1	dd_Smed_v6_9771_0_1	EST: AY067595.1 |  clone H.15.4d unknown mRNA sequence
dd_Smed_v6_9766_0_1	dd_Smed_v6_9766_0_1	mRNA: KT163762.1 |  LRRC50 (LRRC50) mRNA - partial cds
dd_Smed_v6_9762_0_1	dd_Smed_v6_9762_0_1	mRNA: KT163710.1 |  slc38a-1 (slc38a-1) mRNA - complete cds
dd_Smed_v6_9759_0_1	dd_Smed_v6_9759_0_1	EST: AY066527.1 |  clone H.81.4f(T3) unknown mRNA sequence
dd_Smed_v6_9750_0_1	dd_Smed_v6_9750_0_1	EST: AY066319.1 |  clone H.100.1f unknown mRNA sequence
dd_Smed_v6_974_0_1	dd_Smed_v6_974_0_1	EST: AY066955.1 |  clone H.9.9b(T3) unknown mRNA sequence
dd_Smed_v6_9736_0_1	dd_Smed_v6_9736_0_1	mRNA: KT163614.1 |  slc24a-4 (slc24a-4) mRNA - partial cds
dd_Smed_v6_9732_0_1	dd_Smed_v6_9732_0_1	mRNA: KT163729.1 |  slc40a-1 (slc40a-1) mRNA - partial cds& KT163729.1 |  slc40a-1 (slc40a-1) mRNA - partial cds
dd_Smed_v6_972_0_1	dd_Smed_v6_972_0_1	EST: AY068122.1 |  clone H.54.8g unknown mRNA sequence
dd_Smed_v6_9725_0_1	dd_Smed_v6_9725_0_1	mRNA: KT375434.1 |  putative Ku70 mRNA - complete cds& KT375434.1 |  putative Ku70 mRNA - complete cds
dd_Smed_v6_971_0_1	dd_Smed_v6_971_0_1	EST: AY967632.1 |  clone NBE.5.07C mRNA sequence
dd_Smed_v6_969_0_1	dd_Smed_v6_969_0_1	EST: AY067487.1 |  clone H.36.6g(T3) unknown mRNA sequence
dd_Smed_v6_9699_0_1	dd_Smed_v6_9699_0_1	mRNA: KT163459.1 |  slc4a-3 (slc4a-3) mRNA - complete cds
dd_Smed_v6_9696_0_1	dd_Smed_v6_9696_0_1	mRNA: JN621811.1 |  bax-1 mRNA - complete cds
dd_Smed_v6_968_0_1	dd_Smed_v6_968_0_1	EST: AY068481.1 |  clone H.51.1g unknown mRNA sequence& AY067880.1 |  clone H.25.8e(T3) unknown mRNA sequence
dd_Smed_v6_9679_0_1	dd_Smed_v6_9679_0_1	EST: AY068253.1 |  clone H.8.4g unknown mRNA sequence
dd_Smed_v6_9671_0_1	dd_Smed_v6_9671_0_1	mRNA: JQ036187.1 |  CEP78 mRNA - partial cds
dd_Smed_v6_9667_0_1	dd_Smed_v6_9667_0_1	mRNA: KY196224.1 |  b-catenin 3 mRNA - complete cds& KY348649.1 |  hypothetical protein Smed-bcat-3 mRNA - complete cds& KT983970.1 |  CTNNB1-like protein (CTNNB1) mRNA - partial cds
dd_Smed_v6_964_0_1	dd_Smed_v6_964_0_1	EST: JX010533.1 |  clone Smed_02142_V2 hypothetical protein mRNA - complete cds
dd_Smed_v6_9635_0_1	dd_Smed_v6_9635_0_1	EST: AY068467.1 |  clone H.49.11c unknown mRNA sequence
dd_Smed_v6_9633_0_1	dd_Smed_v6_9633_0_1	mRNA: KF134121.1 |  asic mRNA - complete cds
dd_Smed_v6_9632_0_1	dd_Smed_v6_9632_0_1	EST: AY066130.1 |  clone H.112.6c unknown mRNA sequence
dd_Smed_v6_9628_0_1	dd_Smed_v6_9628_0_1	EST: KC916778.1 |  clone PL06013B2C04 stem loop binding protein (SLBP) mRNA - partial cds
dd_Smed_v6_9621_0_1	dd_Smed_v6_9621_0_1	mRNA: JQ036184.1 |  CEP41 mRNA - complete cds
dd_Smed_v6_961_0_1	dd_Smed_v6_961_0_1	mRNA: HF952113.1 |  partial mRNA for Ast7 protein
dd_Smed_v6_960_0_1	dd_Smed_v6_960_0_1	EST: AY067459.1 |  clone H.83.5h unknown mRNA sequence
dd_Smed_v6_9602_0_1	dd_Smed_v6_9602_0_1	EST: AY067962.1 |  clone H.43.2c unknown mRNA sequence
dd_Smed_v6_95_0_1	dd_Smed_v6_95_0_1	EST: AY967565.1 |  clone NBE.2.01H mRNA sequence
dd_Smed_v6_9584_0_1	dd_Smed_v6_9584_0_1	mRNA: KC161222.1 |  follistatin mRNA - complete cds&EST: JX010480.1 |  clone SMED_31833_V2 follistatin mRNA - complete cds
dd_Smed_v6_9581_0_1	dd_Smed_v6_9581_0_1	EST: AY068196.1 |  clone HB.5.1h unknown mRNA sequence
dd_Smed_v6_9573_0_1	dd_Smed_v6_9573_0_1	EST: AY066547.1 |  clone H.100.11b unknown mRNA sequence
dd_Smed_v6_956_0_1	dd_Smed_v6_956_0_1	EST: AY067486.1 |  clone H.103.12f(T3) unknown mRNA sequence
dd_Smed_v6_9567_0_1	dd_Smed_v6_9567_0_1	mRNA: KT163695.1 |  slc35c-1 (slc35c-1) mRNA - complete cds&EST: AY067107.2 |  clone H.59.2f unknown mRNA sequence
dd_Smed_v6_9550_0_1	dd_Smed_v6_9550_0_1	EST: JX010624.1 |  clone Smed_27198_V2 peptidoglycan recognition protein-1 mRNA - complete cds
dd_Smed_v6_9547_0_1	dd_Smed_v6_9547_0_1	EST: AY066988.1 |  clone H.54.3g unknown mRNA sequence
dd_Smed_v6_9546_0_1	dd_Smed_v6_9546_0_1	mRNA: FJ463748.1 |  Evi/Wls mRNA - complete cds
dd_Smed_v6_953_0_1	dd_Smed_v6_953_0_1	EST: AY066962.1 |  clone H.26.7a unknown mRNA sequence
dd_Smed_v6_9533_0_1	dd_Smed_v6_9533_0_1	EST: AY067730.1 |  clone H.62.1h unknown mRNA sequence
dd_Smed_v6_9513_0_1	dd_Smed_v6_9513_0_1	mRNA: KT163752.1 |  slc47a-5 (slc47a-5) mRNA - complete cds& KT163752.1 |  slc47a-5 (slc47a-5) mRNA - complete cds
dd_Smed_v6_9499_0_1	dd_Smed_v6_9499_0_1	mRNA: KT163582.1 |  slc17a-9 (slc17a-9) mRNA - complete cds
dd_Smed_v6_9490_0_1	dd_Smed_v6_9490_0_1	EST: JX010552.1 |  clone Smed_06730_V2 hypothetical protein mRNA - partial cds
dd_Smed_v6_948_0_1	dd_Smed_v6_948_0_1	EST: AY067482.1 |  clone HB.11.8f unknown mRNA sequence
dd_Smed_v6_947_0_1	dd_Smed_v6_947_0_1	EST: AY067624.1 |  clone H.30.6c unknown mRNA sequence
dd_Smed_v6_9474_0_1	dd_Smed_v6_9474_0_1	mRNA: GQ337476.1 |  smoothened-like protein mRNA - complete cds
dd_Smed_v6_9465_0_1	dd_Smed_v6_9465_0_1	mRNA: KT947468.1 |  epidermal growth factor-8 (egf-8) mRNA - complete cds
dd_Smed_v6_9464_0_1	dd_Smed_v6_9464_0_1	EST: AY068777.1 |  clone H.112.12e unknown mRNA sequence
dd_Smed_v6_945_0_1	dd_Smed_v6_945_0_1	EST: AY068558.1 |  clone H.63.2d(T3) unknown mRNA sequence
dd_Smed_v6_9450_0_1	dd_Smed_v6_9450_0_1	EST: AY068751.1 |  clone H.108.8a unknown mRNA sequence
dd_Smed_v6_944_0_1	dd_Smed_v6_944_0_1	EST: AY067755.1 |  clone H.101.4a unknown mRNA sequence
dd_Smed_v6_9439_0_1	dd_Smed_v6_9439_0_1	EST: AY067067.1 |  clone H.52.6e(T3) unknown mRNA sequence
dd_Smed_v6_9430_0_1	dd_Smed_v6_9430_0_1	mRNA: FJ588626.1 |  cdk10-like protein mRNA - partial cds& FJ588604.1 |  cdk6-like protein mRNA - partial cds
dd_Smed_v6_9416_0_1	dd_Smed_v6_9416_0_1	EST: JX010489.1 |  clone Smed_07433_V2 tyrosine kinase-1 mRNA - complete cds
dd_Smed_v6_9410_0_1	dd_Smed_v6_9410_0_1	EST: JX010483.1 |  clone SMED_09938_V2 early growth response-4 mRNA - complete cds
dd_Smed_v6_9402_0_1	dd_Smed_v6_9402_0_1	mRNA: KT163559.1 |  slc16a-14 (slc16a-14) mRNA - complete cds
dd_Smed_v6_9401_0_1	dd_Smed_v6_9401_0_1	mRNA: KT163611.1 |  slc23a-2 (slc23a-2) mRNA - complete cds
dd_Smed_v6_93_0_1	dd_Smed_v6_93_0_1	mRNA: AY068307.1 |  unknown mRNA sequence&EST: AY067244.1 |  clone H.57.8a unknown mRNA sequence& AY067234.1 |  clone H.30.5d unknown mRNA sequence
dd_Smed_v6_9395_0_1	dd_Smed_v6_9395_0_1	mRNA: KT163654.1 |  slc25a-36 (slc25a-36) mRNA - complete cds
dd_Smed_v6_938_0_1	dd_Smed_v6_938_0_1	EST: AY967672.1 |  clone NBE.7.03H mRNA sequence
dd_Smed_v6_93802_0_1	dd_Smed_v6_93802_0_1	mRNA: KY847534.1 |  capsule tanning factor 1 mRNA - complete cds
dd_Smed_v6_9374_0_1	dd_Smed_v6_9374_0_1	EST: AY068641.1 |  clone HB.5.2a unknown mRNA sequence
dd_Smed_v6_936_0_1	dd_Smed_v6_936_0_1	EST: AY068861.1 |  clone H.17.11f unknown mRNA sequence
dd_Smed_v6_9368_0_1	dd_Smed_v6_9368_0_1	EST: AY068390.1 |  clone H.11.12g(T3) unknown mRNA sequence
dd_Smed_v6_9367_0_1	dd_Smed_v6_9367_0_1	EST: AY067363.1 |  clone H.94.3g unknown mRNA sequence& AY067363.1 |  clone H.94.3g unknown mRNA sequence
dd_Smed_v6_9365_0_1	dd_Smed_v6_9365_0_1	mRNA: KU852671.1 |  DAZ-interacting protein (DZIP) mRNA - partial cds&EST: AY967686.1 |  clone NBE.7.10A mRNA sequence
dd_Smed_v6_9359_0_1	dd_Smed_v6_9359_0_1	EST: AY066170.1 |  clone H.6.2f(T3) unknown mRNA sequence
dd_Smed_v6_9358_0_1	dd_Smed_v6_9358_0_1	EST: AY066230.1 |  clone H.48.6c unknown mRNA sequence
dd_Smed_v6_9352_0_1	dd_Smed_v6_9352_0_1	EST: JX010575.1 |  clone Smed_05818_V2 hypothetical protein mRNA - partial cds
dd_Smed_v6_9341_0_1	dd_Smed_v6_9341_0_1	mRNA: BK007028.1 |  TPA_inf: secreted peptide prohormone-10 mRNA - complete cds
dd_Smed_v6_933_0_1	dd_Smed_v6_933_0_1	EST: AY067379.1 |  clone H.100.2d(T3) unknown mRNA sequence
dd_Smed_v6_9339_0_1	dd_Smed_v6_9339_0_1	mRNA: KT163598.1 |  slc21a-3 (slc21a-3) mRNA - complete cds
dd_Smed_v6_9336_0_1	dd_Smed_v6_9336_0_1	EST: AY067678.1 |  clone H.105.6a unknown mRNA sequence
dd_Smed_v6_932_0_1	dd_Smed_v6_932_0_1	EST: AY066622.1 |  clone H.112.4d unknown mRNA sequence
dd_Smed_v6_9329_0_1	dd_Smed_v6_9329_0_1	EST: AY067135.1 |  clone HB.14.1a unknown mRNA sequence
dd_Smed_v6_9325_0_1	dd_Smed_v6_9325_0_1	EST: AY066812.1 |  clone H.93.7a unknown mRNA sequence
dd_Smed_v6_9324_0_1	dd_Smed_v6_9324_0_1	mRNA: JN815259.1 |  rictor mRNA - partial cds& JN815259.1 |  rictor mRNA - partial cds& JN815259.1 |  rictor mRNA - partial cds&EST: AY067966.1 |  clone H.44.1d unknown mRNA sequence
dd_Smed_v6_9320_0_1	dd_Smed_v6_9320_0_1	EST: JX010488.1 |  clone Smed_02609_V2 hypothetical protein mRNA - complete cds
dd_Smed_v6_9312_0_1	dd_Smed_v6_9312_0_1	EST: JX010558.1 |  clone Smed_06604_V2 hypothetical protein mRNA - partial cds& JX010558.1 |  clone Smed_06604_V2 hypothetical protein mRNA - partial cds
dd_Smed_v6_9308_0_1	dd_Smed_v6_9308_0_1	mRNA: GQ337489.1 |  KIF3B-like protein mRNA - partial cds
dd_Smed_v6_9300_0_1	dd_Smed_v6_9300_0_1	EST: AY066588.1 |  clone H.107.10f unknown mRNA sequence
dd_Smed_v6_928_0_1	dd_Smed_v6_928_0_1	mRNA: JN216838.1 |  heterochromatin protein 1-like protein 1 (HP1-1) mRNA - complete cds&EST: JX010491.1 |  clone Smed_02233_V2 heterochromatin protein 1-1 mRNA - partial cds& AY967564.1 |  clone NBE.2.01F mRNA sequence
dd_Smed_v6_9287_0_1	dd_Smed_v6_9287_0_1	mRNA: KP003815.1 |  Teashirt mRNA - partial cds
dd_Smed_v6_927_1_1	dd_Smed_v6_927_1_1	mRNA: KF730693.1 |  flotillin-2 mRNA - complete cds
dd_Smed_v6_9277_0_1	dd_Smed_v6_9277_0_1	mRNA: KT163706.1 |  slc36a-3 (slc36a-3) mRNA - complete cds
dd_Smed_v6_9273_0_1	dd_Smed_v6_9273_0_1	EST: JX010482.1 |  clone SMED_20251_V2 early growth response-2 mRNA - partial cds
dd_Smed_v6_9272_0_1	dd_Smed_v6_9272_0_1	mRNA: JN049497.1 |  insulin receptor-like 1 protein mRNA - complete cds
dd_Smed_v6_9265_0_1	dd_Smed_v6_9265_0_1	EST: AY066480.1 |  clone H.92.8e(T3) unknown mRNA sequence
dd_Smed_v6_9242_0_1	dd_Smed_v6_9242_0_1	EST: AY069024.1 |  clone H.81.7e unknown mRNA sequence
dd_Smed_v6_9233_0_1	dd_Smed_v6_9233_0_1	EST: AY067899.1 |  clone H.29.6a unknown mRNA sequence
dd_Smed_v6_9232_0_1	dd_Smed_v6_9232_0_1	EST: AY068100.1 |  clone H.111.2g unknown mRNA sequence
dd_Smed_v6_9229_0_1	dd_Smed_v6_9229_0_1	EST: AY068008.1 |  clone H.55.9e unknown mRNA sequence
dd_Smed_v6_9226_0_1	dd_Smed_v6_9226_0_1	mRNA: KF487097.1 |  mlxipl protein (mlxipl) mRNA - partial cds
dd_Smed_v6_9223_0_1	dd_Smed_v6_9223_0_1	mRNA: KY348691.1 |  hypothetical protein 9223 mRNA - complete cds&EST: AY068062.1 |  clone H.75.2h unknown mRNA sequence
dd_Smed_v6_9216_0_1	dd_Smed_v6_9216_0_1	EST: AY067348.1 |  clone H.16.2c(T3) unknown mRNA sequence
dd_Smed_v6_920_0_1	dd_Smed_v6_920_0_1	mRNA: KY348647.1 |  hypothetical protein Smed-agat-1 mRNA - complete cds&EST: AY967547.1 |  clone NBE.1.02C mRNA sequence
dd_Smed_v6_91_0_1	dd_Smed_v6_91_0_1	EST: AY066279.1 |  clone D18.13.Contig8 unknown mRNA sequence& AY066277.1 |  clone D6.contig unknown mRNA sequence
dd_Smed_v6_919_0_1	dd_Smed_v6_919_0_1	EST: AY068385.1 |  clone D5.10.contig unknown mRNA sequence& AY068048.1 |  clone H.7.10e unknown mRNA sequence& AY967485.1 |  clone HE.1.08G mRNA sequence
dd_Smed_v6_918_0_1	dd_Smed_v6_918_0_1	EST: AY967544.1 |  clone NBE.1.01A mRNA sequence
dd_Smed_v6_9186_0_1	dd_Smed_v6_9186_0_1	mRNA: JQ278719.1 |  SMED-SMAD6/7-1 mRNA - complete cds
dd_Smed_v6_9185_0_1	dd_Smed_v6_9185_0_1	EST: JX010614.1 |  clone Smed_34413_V2 ets-1 mRNA - partial cds
dd_Smed_v6_9171_0_1	dd_Smed_v6_9171_0_1	mRNA: KF487108.1 |  arnt protein (arnt) mRNA - partial cds
dd_Smed_v6_915_0_1	dd_Smed_v6_915_0_1	EST: AY067097.1 |  clone H.101.4c unknown mRNA sequence& AY067073.1 |  clone H.17.2b unknown mRNA sequence
dd_Smed_v6_9153_0_1	dd_Smed_v6_9153_0_1	EST: JX010626.1 |  clone Smed_07335_V2 slit-2 mRNA - complete cds
dd_Smed_v6_9140_0_1	dd_Smed_v6_9140_0_1	mRNA: KY196227.1 |  TCF-2 mRNA - complete cds
dd_Smed_v6_9122_0_1	dd_Smed_v6_9122_0_1	EST: AY067668.1 |  clone H.56.3a unknown mRNA sequence
dd_Smed_v6_9106_0_1	dd_Smed_v6_9106_0_1	mRNA: AY066058.1 |  unknown mRNA sequence
dd_Smed_v6_9103_0_1	dd_Smed_v6_9103_0_1	mRNA: KC262338.1 |  dpy30-1 mRNA - partial cds& KC262337.1 |  dpy30-1 mRNA - partial cds
dd_Smed_v6_9101_0_1	dd_Smed_v6_9101_0_1	mRNA: JQ036186.1 |  CEP76 mRNA - partial cds
dd_Smed_v6_9100_0_1	dd_Smed_v6_9100_0_1	mRNA: HQ141797.1 |  Vang-1 mRNA - partial cds& JN100094.1 |  vang-1 (vang-1) mRNA - complete cds
dd_Smed_v6_9097_0_1	dd_Smed_v6_9097_0_1	EST: AY067911.1 |  clone H.31.10d(T3) unknown mRNA sequence
dd_Smed_v6_908_0_1	dd_Smed_v6_908_0_1	EST: AY067964.1 |  clone H.43.6g unknown mRNA sequence
dd_Smed_v6_907_0_1	dd_Smed_v6_907_0_1	EST: AY067803.1 |  clone HB.18.4h unknown mRNA sequence
dd_Smed_v6_90773_0_1	dd_Smed_v6_90773_0_1	mRNA: KU852669.1 |  DAZ-associated protein 1 (DAZAP1) mRNA - partial cds
dd_Smed_v6_906_0_1	dd_Smed_v6_906_0_1	EST: AY067117.1 |  clone H.83.3g unknown mRNA sequence& AY068333.1 |  clone H.31.6e(T3) unknown mRNA sequence
dd_Smed_v6_9065_0_1	dd_Smed_v6_9065_0_1	EST: JX010539.1 |  clone Smed_00815_V2 aurora kinase-1 mRNA - complete cds
dd_Smed_v6_905_0_1	dd_Smed_v6_905_0_1	EST: AY068441.1 |  clone H.43.12g(T3) unknown mRNA sequence& AY967536.1 |  clone HE.4.02D mRNA sequence
dd_Smed_v6_9050_0_1	dd_Smed_v6_9050_0_1	EST: JX010525.1 |  clone Smed_01958_V2 soxP-5 mRNA - partial cds
dd_Smed_v6_904_0_1	dd_Smed_v6_904_0_1	EST: AY066813.1 |  clone H.94.12g unknown mRNA sequence
dd_Smed_v6_903_0_1	dd_Smed_v6_903_0_1	mRNA: MF669570.1 |  chaperonin containing TCP1 subunit 8A mRNA - partial cds& GU591864.1 |  chaperonin-containing TCP1 theta subunit mRNA - partial cds&EST: AY067045.1 |  clone H.2.7h unknown mRNA sequence
dd_Smed_v6_9027_0_1	dd_Smed_v6_9027_0_1	EST: AY069009.1 |  clone H.8.6h unknown mRNA sequence
dd_Smed_v6_9022_0_1	dd_Smed_v6_9022_0_1	mRNA: JQ036196.1 |  WDR67 mRNA - partial cds& JQ036196.1 |  WDR67 mRNA - partial cds
dd_Smed_v6_9013_0_1	dd_Smed_v6_9013_0_1	EST: AY067317.1 |  clone HB.4.1f unknown mRNA sequence
dd_Smed_v6_900_0_1	dd_Smed_v6_900_0_1	EST: JX010566.1 |  clone Smed_02416_V2 pescadillo-1 mRNA - complete cds& JX010566.1 |  clone Smed_02416_V2 pescadillo-1 mRNA - complete cds
dd_Smed_v6_9008_0_1	dd_Smed_v6_9008_0_1	EST: AY066336.1 |  clone H.104.5c unknown mRNA sequence
dd_Smed_v6_9006_0_1	dd_Smed_v6_9006_0_1	EST: AY067886.1 |  clone H.28.10d(T3) unknown mRNA sequence
dd_Smed_v6_89_0_1	dd_Smed_v6_89_0_1	EST: JX010476.1 |  clone SMED_08717_V2 delta-1 mRNA - complete cds
dd_Smed_v6_899_0_1	dd_Smed_v6_899_0_1	EST: AY066974.1 |  clone H.56.4h unknown mRNA sequence
dd_Smed_v6_8997_0_1	dd_Smed_v6_8997_0_1	mRNA: KT163547.1 |  slc16a-2 (slc16a-2) mRNA - complete cds
dd_Smed_v6_8983_0_1	dd_Smed_v6_8983_0_1	mRNA: KT163538.1 |  slc15a-2 (slc15a-2) mRNA - complete cds
dd_Smed_v6_8966_0_1	dd_Smed_v6_8966_0_1	mRNA: GU295185.1 |  gonadotropin-releasing hormone like-1 mRNA - complete cds
dd_Smed_v6_8945_0_1	dd_Smed_v6_8945_0_1	mRNA: KT163642.1 |  slc25a-24 (slc25a-24) mRNA - complete cds& KT163642.1 |  slc25a-24 (slc25a-24) mRNA - complete cds
dd_Smed_v6_8943_0_1	dd_Smed_v6_8943_0_1	mRNA: KX024593.1 |  alpha-int-3 mRNA - complete cds
dd_Smed_v6_893_0_1	dd_Smed_v6_893_0_1	EST: AY067795.1 |  clone H.101.8d unknown mRNA sequence
dd_Smed_v6_8910_0_1	dd_Smed_v6_8910_0_1	mRNA: KT163691.1 |  slc35b-1 (slc35b-1) mRNA - complete cds
dd_Smed_v6_890_0_1	dd_Smed_v6_890_0_1	EST: AY068492.1 |  clone H.54.2d unknown mRNA sequence
dd_Smed_v6_8907_0_1	dd_Smed_v6_8907_0_1	mRNA: KT163579.1 |  slc17a-6 (slc17a-6) mRNA - complete cds
dd_Smed_v6_8903_0_1	dd_Smed_v6_8903_0_1	EST: AY067368.1 |  clone H.92.12h unknown mRNA sequence
dd_Smed_v6_889_0_1	dd_Smed_v6_889_0_1	mRNA: BK007033.1 |  TPA_inf: EYE53-1 mRNA - complete cds
dd_Smed_v6_8896_0_2	dd_Smed_v6_8896_0_2	EST: AY066763.1 |  clone H.85.8c unknown mRNA sequence
dd_Smed_v6_8889_0_1	dd_Smed_v6_8889_0_1	mRNA: KY847526.1 |  cytoplasmic polyadenylation element-binding protein 2 mRNA - complete cds&EST: AY067338.1 |  clone H.53.12f unknown mRNA sequence
dd_Smed_v6_8885_0_1	dd_Smed_v6_8885_0_1	mRNA: KX018953.1 |  GCR159 (gcr159) mRNA - complete cds
dd_Smed_v6_887_0_1	dd_Smed_v6_887_0_1	mRNA: GU562964.1 |  small ribonucleoprotein SmB mRNA - complete cds
dd_Smed_v6_8878_0_1	dd_Smed_v6_8878_0_1	EST: AY066821.1 |  clone H.95.2d unknown mRNA sequence
dd_Smed_v6_8869_0_1	dd_Smed_v6_8869_0_1	EST: AY067370.1 |  clone H.102.10g unknown mRNA sequence
dd_Smed_v6_885_0_1	dd_Smed_v6_885_0_1	EST: AY068201.1 |  clone H.51.8h(T3) unknown mRNA sequence
dd_Smed_v6_8852_0_1	dd_Smed_v6_8852_0_1	mRNA: GU295175.1 |  neuropeptide Y prohormone 1 mRNA - complete cds
dd_Smed_v6_8844_0_1	dd_Smed_v6_8844_0_1	mRNA: KT163687.1 |  slc35a-1 (slc35a-1) mRNA - complete cds
dd_Smed_v6_883_0_1	dd_Smed_v6_883_0_1	EST: AY068211.1 |  clone HB.1.9a unknown mRNA sequence
dd_Smed_v6_8839_0_1	dd_Smed_v6_8839_0_1	EST: JX010588.1 |  clone Smed_06866_V2 hypothetical protein mRNA - complete cds
dd_Smed_v6_8832_0_1	dd_Smed_v6_8832_0_1	mRNA: HM751831.1 |  secreted frizzled related protein 2 mRNA - partial cds
