dd_Smed_v6_10001_0_1	Serine-threonine protein kinase 19	9812991
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	15914470
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	16753280
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	18948278
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	2111655
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	23020293
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	2830256
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	8081729
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	8170923
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	8386361
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	12679517
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	15914470
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	16753280
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	18948278
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	2111655
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	23020293
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	2830256
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	8081729
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	8170923
dd_Smed_v6_10020_0_1	GPCR, rhodopsin-like, 7TM	8386361
dd_Smed_v6_10020_0_1	Neuropeptide Y receptor family	11287113
